id,name,price,description,image_url,quantity,category
335,Product_382,516.35,Description of product 382,http://example.com/image_382.jpg,95.0,Books
85,Product_383,1613.15,Description of product 383,http://example.com/image_383.jpg,22.0,Sports
12,Product_384,1388.97,Description of product 384,http://example.com/image_384.jpg,27.0,Books
189,Product_385,1920.98,Description of product 385,http://example.com/image_385.jpg,22.0,Clothing
416,Product_386,1188.26,Description of product 386,http://example.com/image_386.jpg,77.0,Sports
347,,587.96,Description of product 387,,,Home
255,Product_388,1411.35,Description of product 388,http://example.com/image_388.jpg,12.0,Sports
244,Product_389,1608.42,,http://example.com/image_389.jpg,74.0,Home
248,Product_390,1234.7,Description of product 390,http://example.com/image_390.jpg,9.0,Sports
7,Product_391,1047.82,Description of product 391,,56.0,Electronics
399,Product_392,1975.05,Description of product 392,http://example.com/image_392.jpg,25.0,Electronics
361,Product_393,1122.84,Description of product 393,http://example.com/image_393.jpg,31.0,Clothing
30,Product_394,397.72,Description of product 394,http://example.com/image_394.jpg,44.0,Books
292,,1545.93,,http://example.com/image_395.jpg,72.0,Home
274,Product_396,1595.32,Description of product 396,http://example.com/image_396.jpg,55.0,Clothing
336,,1307.89,Description of product 397,,9.0,Sports
464,Product_398,738.95,Description of product 398,http://example.com/image_398.jpg,65.0,Electronics
186,Product_399,,Description of product 399,http://example.com/image_399.jpg,67.0,Sports
130,Product_400,1912.21,Description of product 400,http://example.com/image_400.jpg,92.0,Home
20,Product_401,676.55,Description of product 401,http://example.com/image_401.jpg,9.0,
244,Product_402,1664.79,Description of product 402,http://example.com/image_402.jpg,79.0,Electronics
354,Product_403,511.07,Description of product 403,http://example.com/image_403.jpg,74.0,
1,Product_404,1911.19,Description of product 404,http://example.com/image_404.jpg,6.0,Sports
45,Product_405,,Description of product 405,http://example.com/image_405.jpg,23.0,Electronics
233,Product_406,966.33,,http://example.com/image_406.jpg,95.0,
347,Product_407,251.84,Description of product 407,,97.0,Home
291,Product_408,1717.13,,http://example.com/image_408.jpg,73.0,Books
51,Product_409,1319.1,Description of product 409,http://example.com/image_409.jpg,,Books
392,Product_410,676.29,,http://example.com/image_410.jpg,26.0,Sports
449,Product_411,1213.27,Description of product 411,http://example.com/image_411.jpg,,Home
494,Product_412,1272.56,Description of product 412,http://example.com/image_412.jpg,87.0,Books
255,Product_413,1230.56,Description of product 413,http://example.com/image_413.jpg,30.0,
366,Product_414,571.96,Description of product 414,http://example.com/image_414.jpg,43.0,Clothing
31,Product_415,1745.69,Description of product 415,http://example.com/image_415.jpg,35.0,Books
398,,401.57,Description of product 416,http://example.com/image_416.jpg,88.0,Electronics
337,Product_417,877.99,Description of product 417,http://example.com/image_417.jpg,6.0,
307,,1769.73,Description of product 418,http://example.com/image_418.jpg,14.0,Books
132,,1885.98,Description of product 419,http://example.com/image_419.jpg,72.0,Home
4,Product_420,31.64,Description of product 420,http://example.com/image_420.jpg,19.0,Sports
15,Product_421,1380.48,Description of product 421,http://example.com/image_421.jpg,36.0,Sports
313,Product_422,416.98,Description of product 422,http://example.com/image_422.jpg,,Books
478,Product_423,,Description of product 423,http://example.com/image_423.jpg,49.0,Home
333,Product_424,862.93,Description of product 424,http://example.com/image_424.jpg,12.0,Books
184,Product_425,952.99,Description of product 425,http://example.com/image_425.jpg,14.0,Electronics
137,Product_426,1328.99,Description of product 426,http://example.com/image_426.jpg,2.0,Home
397,,1937.47,Description of product 427,http://example.com/image_427.jpg,75.0,Home
280,Product_428,799.27,,http://example.com/image_428.jpg,72.0,Books
324,Product_429,1603.37,Description of product 429,http://example.com/image_429.jpg,,Books
127,Product_430,1098.46,Description of product 430,,68.0,Electronics
206,Product_431,1182.71,,http://example.com/image_431.jpg,64.0,Home
345,Product_432,1133.79,Description of product 432,http://example.com/image_432.jpg,40.0,Books
434,Product_433,438.74,Description of product 433,http://example.com/image_433.jpg,53.0,Books
430,Product_434,1167.02,Description of product 434,http://example.com/image_434.jpg,63.0,Clothing
49,Product_435,1976.53,Description of product 435,,70.0,Electronics
143,Product_436,297.43,,http://example.com/image_436.jpg,48.0,
346,Product_437,337.3,Description of product 437,,32.0,Clothing
124,Product_438,1055.81,Description of product 438,http://example.com/image_438.jpg,62.0,Books
381,Product_439,82.9,Description of product 439,http://example.com/image_439.jpg,97.0,Sports
135,Product_440,745.3,Description of product 440,http://example.com/image_440.jpg,63.0,Home
447,Product_441,1862.55,,http://example.com/image_441.jpg,63.0,Books
292,Product_442,1970.88,Description of product 442,http://example.com/image_442.jpg,,
215,Product_443,1765.3,Description of product 443,http://example.com/image_443.jpg,42.0,Home
282,,1541.32,Description of product 444,http://example.com/image_444.jpg,32.0,Books
315,Product_445,200.48,Description of product 445,http://example.com/image_445.jpg,10.0,Electronics
411,Product_446,964.53,Description of product 446,http://example.com/image_446.jpg,7.0,Books
495,Product_447,263.96,Description of product 447,http://example.com/image_447.jpg,5.0,Books
475,Product_448,1119.9,Description of product 448,http://example.com/image_448.jpg,90.0,Home
54,Product_449,1163.88,Description of product 449,http://example.com/image_449.jpg,93.0,Clothing
84,,97.46,Description of product 450,http://example.com/image_450.jpg,9.0,Clothing
324,,1072.73,,,62.0,Sports
65,Product_452,1571.72,Description of product 452,http://example.com/image_452.jpg,47.0,Clothing
253,Product_453,1341.2,Description of product 453,http://example.com/image_453.jpg,26.0,Clothing
20,Product_454,1904.98,Description of product 454,http://example.com/image_454.jpg,83.0,Sports
403,Product_455,1003.65,Description of product 455,http://example.com/image_455.jpg,9.0,Sports
436,Product_456,,Description of product 456,http://example.com/image_456.jpg,31.0,Electronics
330,,,Description of product 457,http://example.com/image_457.jpg,15.0,Sports
495,Product_458,1591.64,Description of product 458,http://example.com/image_458.jpg,,Sports
144,Product_459,236.18,Description of product 459,http://example.com/image_459.jpg,24.0,Home
495,Product_460,1052.69,Description of product 460,http://example.com/image_460.jpg,67.0,Books
435,Product_461,936.89,Description of product 461,http://example.com/image_461.jpg,79.0,Home
178,Product_462,1849.6,Description of product 462,http://example.com/image_462.jpg,75.0,Electronics
348,Product_463,477.03,Description of product 463,http://example.com/image_463.jpg,,Sports
171,Product_464,1151.14,Description of product 464,http://example.com/image_464.jpg,97.0,Books
489,Product_465,358.39,Description of product 465,http://example.com/image_465.jpg,20.0,Electronics
144,Product_466,1172.08,Description of product 466,http://example.com/image_466.jpg,93.0,Clothing
25,Product_467,984.92,Description of product 467,http://example.com/image_467.jpg,42.0,Books
466,Product_468,717.07,Description of product 468,http://example.com/image_468.jpg,49.0,Clothing
349,Product_469,1191.18,Description of product 469,http://example.com/image_469.jpg,71.0,
332,Product_470,1414.35,Description of product 470,http://example.com/image_470.jpg,37.0,Home
120,,1704.13,Description of product 471,http://example.com/image_471.jpg,80.0,
151,,1757.32,,http://example.com/image_472.jpg,20.0,Books
357,Product_473,1348.51,,http://example.com/image_473.jpg,67.0,Electronics
160,Product_474,1119.2,Description of product 474,http://example.com/image_474.jpg,15.0,Clothing
245,Product_475,1854.19,Description of product 475,http://example.com/image_475.jpg,93.0,Books
455,,542.05,Description of product 476,http://example.com/image_476.jpg,69.0,Sports
356,Product_477,85.01,Description of product 477,http://example.com/image_477.jpg,92.0,Clothing
370,Product_478,1954.47,Description of product 478,http://example.com/image_478.jpg,69.0,Electronics
245,Product_479,42.9,Description of product 479,http://example.com/image_479.jpg,25.0,Home
60,Product_480,1740.35,Description of product 480,http://example.com/image_480.jpg,80.0,Clothing
123,Product_481,115.11,Description of product 481,http://example.com/image_481.jpg,64.0,
281,,167.94,Description of product 482,http://example.com/image_482.jpg,82.0,Sports
292,Product_483,1378.29,Description of product 483,http://example.com/image_483.jpg,74.0,Clothing
285,Product_484,12.7,Description of product 484,,46.0,Electronics
257,Product_485,67.48,Description of product 485,http://example.com/image_485.jpg,87.0,Electronics
326,Product_486,1999.54,Description of product 486,http://example.com/image_486.jpg,76.0,Electronics
442,Product_487,1028.04,Description of product 487,http://example.com/image_487.jpg,96.0,Electronics
256,Product_488,729.49,Description of product 488,http://example.com/image_488.jpg,9.0,Clothing
46,,1610.27,Description of product 489,http://example.com/image_489.jpg,56.0,Clothing
453,Product_490,1838.33,Description of product 490,,35.0,
475,Product_491,1061.95,Description of product 491,http://example.com/image_491.jpg,74.0,Books
317,,,Description of product 492,http://example.com/image_492.jpg,80.0,Electronics
214,Product_493,1506.65,Description of product 493,http://example.com/image_493.jpg,8.0,Home
14,Product_494,374.35,Description of product 494,http://example.com/image_494.jpg,68.0,Sports
222,,855.94,Description of product 495,,48.0,Clothing
440,Product_496,1718.49,Description of product 496,,33.0,Sports
242,Product_497,898.02,Description of product 497,http://example.com/image_497.jpg,74.0,Clothing
347,Product_498,1855.2,Description of product 498,http://example.com/image_498.jpg,93.0,Home
206,Product_499,909.69,Description of product 499,http://example.com/image_499.jpg,25.0,Books
320,Product_500,1928.81,Description of product 500,http://example.com/image_500.jpg,,Books
15,Product_501,,Description of product 501,http://example.com/image_501.jpg,84.0,Books
430,Product_502,512.4,Description of product 502,http://example.com/image_502.jpg,60.0,
448,Product_503,873.66,Description of product 503,http://example.com/image_503.jpg,,
493,,1424.64,Description of product 504,http://example.com/image_504.jpg,26.0,
158,Product_505,1190.33,Description of product 505,http://example.com/image_505.jpg,36.0,Electronics
131,Product_506,941.6,Description of product 506,http://example.com/image_506.jpg,59.0,Clothing
415,Product_507,1620.82,Description of product 507,http://example.com/image_507.jpg,99.0,Home
13,Product_508,201.69,Description of product 508,http://example.com/image_508.jpg,35.0,Books
457,Product_509,1793.61,Description of product 509,http://example.com/image_509.jpg,,Clothing
477,,1009.91,Description of product 510,http://example.com/image_510.jpg,64.0,Electronics
52,,1065.28,Description of product 511,http://example.com/image_511.jpg,45.0,
216,Product_512,146.5,Description of product 512,http://example.com/image_512.jpg,69.0,Books
141,Product_513,477.58,Description of product 513,http://example.com/image_513.jpg,73.0,Clothing
177,Product_514,305.2,Description of product 514,http://example.com/image_514.jpg,79.0,Books
381,Product_515,94.62,Description of product 515,,7.0,Electronics
333,Product_516,1560.29,Description of product 516,http://example.com/image_516.jpg,90.0,Electronics
365,Product_517,1354.61,Description of product 517,http://example.com/image_517.jpg,86.0,
12,Product_518,853.5,Description of product 518,http://example.com/image_518.jpg,33.0,Home
487,Product_519,335.87,Description of product 519,http://example.com/image_519.jpg,9.0,Books
468,Product_520,1987.3,Description of product 520,http://example.com/image_520.jpg,53.0,Books
371,Product_521,1983.61,Description of product 521,http://example.com/image_521.jpg,65.0,Electronics
437,Product_522,772.86,Description of product 522,http://example.com/image_522.jpg,68.0,Sports
129,Product_523,763.04,Description of product 523,http://example.com/image_523.jpg,20.0,Books
418,Product_524,257.54,Description of product 524,http://example.com/image_524.jpg,92.0,Sports
153,Product_525,503.98,Description of product 525,http://example.com/image_525.jpg,61.0,Home
105,Product_526,1576.44,,http://example.com/image_526.jpg,42.0,Electronics
304,Product_527,1555.51,,http://example.com/image_527.jpg,84.0,Sports
320,Product_528,903.16,Description of product 528,http://example.com/image_528.jpg,18.0,
385,Product_529,,Description of product 529,http://example.com/image_529.jpg,80.0,Home
128,Product_530,626.43,Description of product 530,http://example.com/image_530.jpg,46.0,Home
96,Product_531,522.24,Description of product 531,http://example.com/image_531.jpg,81.0,Clothing
379,Product_532,137.25,Description of product 532,http://example.com/image_532.jpg,,Clothing
9,Product_533,453.83,Description of product 533,,,Books
30,Product_534,1541.01,Description of product 534,http://example.com/image_534.jpg,53.0,Sports
98,Product_535,1566.49,Description of product 535,http://example.com/image_535.jpg,51.0,Home
92,,1699.54,Description of product 536,http://example.com/image_536.jpg,54.0,Home
482,Product_537,1954.05,Description of product 537,http://example.com/image_537.jpg,85.0,Electronics
341,,159.31,Description of product 538,,9.0,Electronics
196,Product_539,964.01,Description of product 539,http://example.com/image_539.jpg,87.0,Electronics
372,Product_540,,Description of product 540,http://example.com/image_540.jpg,79.0,Home
409,Product_541,1661.03,Description of product 541,http://example.com/image_541.jpg,4.0,Clothing
172,Product_542,182.38,Description of product 542,http://example.com/image_542.jpg,84.0,Sports
331,Product_543,1643.5,Description of product 543,http://example.com/image_543.jpg,75.0,Books
224,Product_544,1994.28,Description of product 544,http://example.com/image_544.jpg,97.0,Home
218,Product_545,444.41,Description of product 545,http://example.com/image_545.jpg,7.0,Electronics
150,Product_546,283.53,Description of product 546,http://example.com/image_546.jpg,79.0,Sports
397,Product_547,1454.94,Description of product 547,http://example.com/image_547.jpg,85.0,Home
438,Product_548,1855.52,Description of product 548,http://example.com/image_548.jpg,2.0,Books
444,Product_549,1785.53,Description of product 549,http://example.com/image_549.jpg,58.0,Books
354,Product_550,234.4,,http://example.com/image_550.jpg,33.0,Books
432,Product_551,925.62,Description of product 551,http://example.com/image_551.jpg,,Home
45,Product_552,1122.95,,http://example.com/image_552.jpg,41.0,Electronics
176,Product_553,313.51,Description of product 553,http://example.com/image_553.jpg,64.0,Sports
112,Product_554,1714.21,Description of product 554,http://example.com/image_554.jpg,,Books
484,Product_555,1692.77,Description of product 555,http://example.com/image_555.jpg,54.0,
216,Product_556,413.59,Description of product 556,http://example.com/image_556.jpg,11.0,Sports
360,,1237.09,,http://example.com/image_557.jpg,36.0,Books
114,Product_558,652.82,Description of product 558,,,Electronics
17,Product_559,,Description of product 559,http://example.com/image_559.jpg,10.0,Sports
363,Product_560,1851.57,Description of product 560,http://example.com/image_560.jpg,6.0,Home
139,Product_561,1205.61,Description of product 561,http://example.com/image_561.jpg,6.0,Electronics
235,Product_562,,Description of product 562,http://example.com/image_562.jpg,29.0,Home
436,Product_563,1978.77,,http://example.com/image_563.jpg,28.0,Home
22,Product_564,880.56,Description of product 564,http://example.com/image_564.jpg,45.0,Electronics
177,Product_565,128.19,,http://example.com/image_565.jpg,86.0,Electronics
16,Product_566,1509.84,,http://example.com/image_566.jpg,,Home
279,Product_567,140.25,,http://example.com/image_567.jpg,71.0,Books
71,,1985.26,Description of product 568,,64.0,Books
226,Product_569,,Description of product 569,http://example.com/image_569.jpg,22.0,Sports
399,Product_570,1084.2,Description of product 570,http://example.com/image_570.jpg,9.0,Home
374,Product_571,,Description of product 571,http://example.com/image_571.jpg,19.0,Home
429,Product_572,1062.1,Description of product 572,http://example.com/image_572.jpg,,Sports
442,Product_573,1310.88,Description of product 573,http://example.com/image_573.jpg,,Sports
253,Product_574,539.99,Description of product 574,http://example.com/image_574.jpg,46.0,Sports
153,Product_575,1034.31,Description of product 575,http://example.com/image_575.jpg,62.0,Electronics
418,Product_576,1469.34,Description of product 576,http://example.com/image_576.jpg,26.0,Clothing
351,Product_577,446.03,,http://example.com/image_577.jpg,76.0,Clothing
488,Product_578,323.81,,http://example.com/image_578.jpg,,Clothing
164,Product_579,959.67,Description of product 579,,70.0,Books
363,Product_580,1024.52,Description of product 580,http://example.com/image_580.jpg,49.0,Books
129,Product_581,636.37,Description of product 581,http://example.com/image_581.jpg,52.0,Electronics
124,Product_582,1498.89,Description of product 582,http://example.com/image_582.jpg,42.0,Home
475,Product_583,819.62,Description of product 583,http://example.com/image_583.jpg,83.0,Clothing
336,Product_584,1365.09,Description of product 584,http://example.com/image_584.jpg,3.0,Books
259,Product_585,1492.5,Description of product 585,http://example.com/image_585.jpg,10.0,
371,Product_586,498.27,Description of product 586,http://example.com/image_586.jpg,70.0,Sports
154,Product_587,1276.47,,http://example.com/image_587.jpg,78.0,Books
153,Product_588,1737.72,Description of product 588,http://example.com/image_588.jpg,44.0,Sports
313,Product_589,,,http://example.com/image_589.jpg,19.0,Electronics
323,Product_590,1080.69,Description of product 590,http://example.com/image_590.jpg,70.0,Books
332,,694.51,Description of product 591,http://example.com/image_591.jpg,14.0,Books
199,Product_592,,Description of product 592,http://example.com/image_592.jpg,49.0,Home
184,,1532.83,Description of product 593,http://example.com/image_593.jpg,,Sports
362,Product_594,1371.5,Description of product 594,http://example.com/image_594.jpg,17.0,Home
422,Product_595,159.76,Description of product 595,http://example.com/image_595.jpg,14.0,Sports
57,Product_596,1775.94,Description of product 596,http://example.com/image_596.jpg,12.0,Home
294,Product_597,1150.46,Description of product 597,http://example.com/image_597.jpg,12.0,Home
161,Product_598,699.97,Description of product 598,http://example.com/image_598.jpg,89.0,Electronics
440,Product_599,,Description of product 599,http://example.com/image_599.jpg,7.0,Electronics
322,Product_600,1455.08,Description of product 600,http://example.com/image_600.jpg,58.0,
190,Product_601,601.48,Description of product 601,http://example.com/image_601.jpg,83.0,Clothing
182,Product_602,1334.51,Description of product 602,http://example.com/image_602.jpg,,Clothing
435,Product_603,,Description of product 603,http://example.com/image_603.jpg,69.0,Sports
491,,305.27,Description of product 604,,99.0,Books
432,Product_605,1548.63,Description of product 605,http://example.com/image_605.jpg,99.0,Clothing
477,Product_606,501.72,,http://example.com/image_606.jpg,22.0,Home
11,Product_607,,Description of product 607,http://example.com/image_607.jpg,94.0,Books
119,Product_608,,Description of product 608,http://example.com/image_608.jpg,55.0,Electronics
467,Product_609,804.88,Description of product 609,http://example.com/image_609.jpg,,Home
384,Product_610,1286.44,Description of product 610,http://example.com/image_610.jpg,,Home
92,Product_611,1992.75,Description of product 611,http://example.com/image_611.jpg,89.0,Home
181,Product_612,1034.1,Description of product 612,http://example.com/image_612.jpg,77.0,Home
52,Product_613,1174.35,Description of product 613,http://example.com/image_613.jpg,40.0,Home
419,Product_614,898.07,Description of product 614,http://example.com/image_614.jpg,52.0,Home
20,Product_615,540.39,Description of product 615,http://example.com/image_615.jpg,77.0,Books
126,Product_616,171.57,Description of product 616,,26.0,Home
386,Product_617,589.81,Description of product 617,http://example.com/image_617.jpg,5.0,Sports
201,Product_618,38.69,Description of product 618,http://example.com/image_618.jpg,27.0,Electronics
158,Product_619,1702.83,Description of product 619,http://example.com/image_619.jpg,13.0,Sports
343,Product_620,141.4,Description of product 620,http://example.com/image_620.jpg,73.0,Clothing
411,Product_621,1737.64,Description of product 621,,,Sports
338,,794.1,Description of product 622,http://example.com/image_622.jpg,10.0,Home
235,Product_623,234.11,Description of product 623,http://example.com/image_623.jpg,36.0,
104,Product_624,97.12,Description of product 624,http://example.com/image_624.jpg,23.0,Books
16,,831.7,Description of product 625,http://example.com/image_625.jpg,21.0,
23,Product_626,1629.28,Description of product 626,http://example.com/image_626.jpg,43.0,Clothing
421,Product_627,1679.0,Description of product 627,http://example.com/image_627.jpg,35.0,Clothing
18,Product_628,450.38,Description of product 628,http://example.com/image_628.jpg,68.0,Sports
341,Product_629,590.28,Description of product 629,http://example.com/image_629.jpg,77.0,Clothing
117,Product_630,373.96,Description of product 630,http://example.com/image_630.jpg,22.0,Electronics
441,Product_631,429.73,Description of product 631,http://example.com/image_631.jpg,10.0,Home
179,Product_632,543.11,Description of product 632,,38.0,
84,Product_633,757.5,Description of product 633,http://example.com/image_633.jpg,4.0,Electronics
302,Product_634,223.14,Description of product 634,http://example.com/image_634.jpg,86.0,Home
374,Product_635,572.05,Description of product 635,http://example.com/image_635.jpg,,Sports
120,Product_636,1096.17,Description of product 636,http://example.com/image_636.jpg,90.0,Home
215,Product_637,,Description of product 637,http://example.com/image_637.jpg,80.0,Electronics
262,Product_638,649.99,Description of product 638,http://example.com/image_638.jpg,33.0,Home
146,Product_639,,Description of product 639,http://example.com/image_639.jpg,94.0,
380,Product_640,1542.49,Description of product 640,http://example.com/image_640.jpg,41.0,Clothing
57,Product_641,1464.4,Description of product 641,http://example.com/image_641.jpg,73.0,Home
485,Product_642,118.27,,http://example.com/image_642.jpg,78.0,Books
383,Product_643,1744.51,Description of product 643,http://example.com/image_643.jpg,90.0,Books
241,Product_644,428.74,Description of product 644,http://example.com/image_644.jpg,92.0,Books
395,Product_645,1656.17,Description of product 645,http://example.com/image_645.jpg,72.0,Sports
224,Product_646,17.21,Description of product 646,http://example.com/image_646.jpg,,Home
273,Product_647,495.03,Description of product 647,http://example.com/image_647.jpg,,
388,Product_648,136.86,Description of product 648,http://example.com/image_648.jpg,74.0,Electronics
495,Product_649,1986.62,Description of product 649,,93.0,Home
294,Product_650,598.89,Description of product 650,http://example.com/image_650.jpg,50.0,
426,Product_651,1450.07,Description of product 651,http://example.com/image_651.jpg,34.0,Home
22,,1700.74,Description of product 652,,34.0,
296,Product_653,830.65,Description of product 653,http://example.com/image_653.jpg,88.0,Books
264,Product_654,,Description of product 654,http://example.com/image_654.jpg,6.0,Home
419,Product_655,1243.22,,http://example.com/image_655.jpg,71.0,Home
394,Product_656,1974.62,Description of product 656,http://example.com/image_656.jpg,59.0,Home
282,,955.76,Description of product 657,http://example.com/image_657.jpg,32.0,Clothing
165,Product_658,933.43,Description of product 658,http://example.com/image_658.jpg,38.0,Books
182,Product_659,951.03,Description of product 659,http://example.com/image_659.jpg,,Sports
187,Product_660,308.97,Description of product 660,http://example.com/image_660.jpg,98.0,Home
58,Product_661,1910.26,Description of product 661,http://example.com/image_661.jpg,4.0,Sports
389,Product_662,154.63,Description of product 662,,24.0,
313,Product_663,629.81,Description of product 663,http://example.com/image_663.jpg,24.0,Clothing
282,Product_664,,Description of product 664,http://example.com/image_664.jpg,,Sports
18,,222.98,Description of product 665,http://example.com/image_665.jpg,89.0,Books
402,Product_666,1841.66,Description of product 666,http://example.com/image_666.jpg,,Electronics
226,Product_667,1334.54,Description of product 667,http://example.com/image_667.jpg,77.0,
387,Product_668,1942.43,Description of product 668,http://example.com/image_668.jpg,29.0,Electronics
346,Product_669,706.94,Description of product 669,http://example.com/image_669.jpg,45.0,Clothing
302,Product_670,726.74,Description of product 670,http://example.com/image_670.jpg,57.0,Clothing
233,Product_671,,Description of product 671,http://example.com/image_671.jpg,82.0,
251,Product_672,1558.77,Description of product 672,http://example.com/image_672.jpg,,
445,Product_673,,Description of product 673,http://example.com/image_673.jpg,57.0,Clothing
128,Product_674,1656.62,Description of product 674,http://example.com/image_674.jpg,57.0,Books
232,,1965.0,Description of product 675,http://example.com/image_675.jpg,40.0,Home
487,Product_676,338.0,Description of product 676,http://example.com/image_676.jpg,28.0,Clothing
377,Product_677,54.18,Description of product 677,http://example.com/image_677.jpg,27.0,Books
476,Product_678,1083.44,Description of product 678,http://example.com/image_678.jpg,77.0,Sports
272,Product_679,1584.39,Description of product 679,http://example.com/image_679.jpg,77.0,Books
125,Product_680,19.08,Description of product 680,http://example.com/image_680.jpg,24.0,Clothing
189,Product_681,1363.67,Description of product 681,http://example.com/image_681.jpg,72.0,Clothing
35,Product_682,1149.94,Description of product 682,http://example.com/image_682.jpg,1.0,
128,Product_683,957.36,Description of product 683,http://example.com/image_683.jpg,34.0,Books
214,Product_684,183.36,Description of product 684,http://example.com/image_684.jpg,86.0,Home
178,,1011.58,Description of product 685,http://example.com/image_685.jpg,96.0,Home
461,Product_686,1040.28,Description of product 686,http://example.com/image_686.jpg,30.0,Clothing
19,Product_687,,Description of product 687,http://example.com/image_687.jpg,82.0,Home
296,Product_688,617.09,Description of product 688,http://example.com/image_688.jpg,18.0,Home
279,,262.69,Description of product 689,,,Clothing
246,Product_690,1374.2,Description of product 690,http://example.com/image_690.jpg,43.0,Sports
212,Product_691,,Description of product 691,http://example.com/image_691.jpg,20.0,
43,Product_692,1791.31,Description of product 692,http://example.com/image_692.jpg,64.0,Clothing
136,Product_693,838.65,,http://example.com/image_693.jpg,49.0,Books
465,Product_694,47.38,Description of product 694,http://example.com/image_694.jpg,19.0,Books
186,Product_695,1498.7,Description of product 695,http://example.com/image_695.jpg,97.0,Home
66,,,Description of product 696,http://example.com/image_696.jpg,24.0,Books
48,Product_697,1102.32,Description of product 697,http://example.com/image_697.jpg,91.0,Home
212,Product_698,136.36,Description of product 698,http://example.com/image_698.jpg,,Books
3,Product_699,356.12,Description of product 699,http://example.com/image_699.jpg,42.0,Home
155,Product_700,811.2,Description of product 700,http://example.com/image_700.jpg,10.0,Home
407,Product_701,88.47,Description of product 701,http://example.com/image_701.jpg,75.0,Electronics
47,Product_702,,Description of product 702,http://example.com/image_702.jpg,67.0,Home
280,Product_703,1293.13,Description of product 703,http://example.com/image_703.jpg,96.0,Home
158,Product_704,109.02,Description of product 704,http://example.com/image_704.jpg,46.0,Home
116,Product_705,,Description of product 705,http://example.com/image_705.jpg,36.0,Clothing
265,Product_706,521.6,,http://example.com/image_706.jpg,27.0,Sports
20,Product_707,1298.58,Description of product 707,http://example.com/image_707.jpg,70.0,Books
398,Product_708,434.02,,http://example.com/image_708.jpg,30.0,
193,Product_709,1894.73,Description of product 709,http://example.com/image_709.jpg,56.0,Electronics
424,Product_710,1351.39,Description of product 710,,66.0,Electronics
487,Product_711,1626.59,Description of product 711,,45.0,Clothing
164,Product_712,585.16,Description of product 712,http://example.com/image_712.jpg,64.0,Home
140,Product_713,391.46,Description of product 713,http://example.com/image_713.jpg,39.0,Clothing
332,Product_714,1390.25,Description of product 714,http://example.com/image_714.jpg,25.0,Home
343,,1892.36,Description of product 715,http://example.com/image_715.jpg,24.0,Books
438,Product_716,373.65,,http://example.com/image_716.jpg,52.0,Electronics
63,Product_717,1291.47,,,35.0,Electronics
359,Product_718,,Description of product 718,http://example.com/image_718.jpg,71.0,Electronics
495,Product_719,372.8,Description of product 719,http://example.com/image_719.jpg,55.0,Clothing
479,Product_720,1239.45,Description of product 720,http://example.com/image_720.jpg,37.0,Sports
118,Product_721,1713.31,Description of product 721,http://example.com/image_721.jpg,90.0,Electronics
404,Product_722,1445.15,Description of product 722,http://example.com/image_722.jpg,90.0,Sports
35,Product_723,1927.81,Description of product 723,http://example.com/image_723.jpg,7.0,Sports
439,Product_724,1519.23,Description of product 724,http://example.com/image_724.jpg,,Electronics
305,Product_725,469.75,Description of product 725,http://example.com/image_725.jpg,24.0,Books
407,Product_726,,Description of product 726,http://example.com/image_726.jpg,74.0,
202,Product_727,369.52,Description of product 727,,30.0,Sports
149,Product_728,1505.48,Description of product 728,http://example.com/image_728.jpg,,Clothing
242,Product_729,420.47,Description of product 729,http://example.com/image_729.jpg,,Sports
215,Product_730,,Description of product 730,http://example.com/image_730.jpg,71.0,Sports
356,Product_731,1868.38,Description of product 731,http://example.com/image_731.jpg,38.0,Books
173,Product_732,,Description of product 732,http://example.com/image_732.jpg,55.0,Electronics
307,Product_733,925.88,Description of product 733,,43.0,Electronics
393,Product_734,1524.14,Description of product 734,http://example.com/image_734.jpg,2.0,Electronics
282,Product_735,1869.18,,http://example.com/image_735.jpg,40.0,Home
242,Product_736,30.62,Description of product 736,http://example.com/image_736.jpg,79.0,Clothing
419,,86.68,Description of product 737,,57.0,Clothing
322,Product_738,1974.69,Description of product 738,http://example.com/image_738.jpg,26.0,
478,Product_739,1534.41,Description of product 739,http://example.com/image_739.jpg,33.0,Sports
143,Product_740,1813.49,Description of product 740,http://example.com/image_740.jpg,79.0,Clothing
234,Product_741,491.2,Description of product 741,http://example.com/image_741.jpg,71.0,Books
165,Product_742,1001.11,Description of product 742,http://example.com/image_742.jpg,97.0,Home
438,,555.2,Description of product 743,http://example.com/image_743.jpg,32.0,Home
371,Product_744,1255.73,Description of product 744,http://example.com/image_744.jpg,2.0,Home
24,Product_745,1543.67,Description of product 745,http://example.com/image_745.jpg,,Sports
480,Product_746,813.45,Description of product 746,,58.0,Sports
248,Product_747,1992.51,Description of product 747,http://example.com/image_747.jpg,71.0,Clothing
172,Product_748,639.77,Description of product 748,http://example.com/image_748.jpg,42.0,Home
104,Product_749,1123.4,Description of product 749,http://example.com/image_749.jpg,64.0,Clothing
311,Product_750,1863.44,Description of product 750,http://example.com/image_750.jpg,14.0,Clothing
171,,1173.74,Description of product 751,http://example.com/image_751.jpg,71.0,Home
82,,917.73,Description of product 752,http://example.com/image_752.jpg,62.0,Books
197,Product_753,1633.87,Description of product 753,http://example.com/image_753.jpg,61.0,Home
444,Product_754,416.77,Description of product 754,,58.0,Books
473,Product_755,1560.09,Description of product 755,,22.0,Home
